country_name,country_code,indicator_name,year,value,region,continent
algeria,dza,political stability and absence of violence/terrorism,2021-12-31,-0.876465022563934,middle east & north africa,africa
algeria,dza,regulatory quality,1996-12-31,-0.907437264919281,middle east & north africa,africa
algeria,dza,regulatory quality,1998-12-31,-0.881358742713928,middle east & north africa,africa
algeria,dza,regulatory quality,2000-12-31,-0.710209369659424,middle east & north africa,africa
algeria,dza,regulatory quality,2002-12-31,-0.574951589107513,middle east & north africa,africa
algeria,dza,regulatory quality,2003-12-31,-0.481900811195374,middle east & north africa,africa
algeria,dza,regulatory quality,2004-12-31,-0.441777735948563,middle east & north africa,africa
algeria,dza,regulatory quality,2005-12-31,-0.341526746749878,middle east & north africa,africa
algeria,dza,regulatory quality,2006-12-31,-0.500463128089905,middle east & north africa,africa
algeria,dza,regulatory quality,2007-12-31,-0.52258163690567,middle east & north africa,africa
algeria,dza,regulatory quality,2008-12-31,-0.62473601102829,middle east & north africa,africa
algeria,dza,regulatory quality,2009-12-31,-0.964235186576843,middle east & north africa,africa
algeria,dza,regulatory quality,2010-12-31,-1.10480070114136,middle east & north africa,africa
algeria,dza,regulatory quality,2011-12-31,-1.21237993240356,middle east & north africa,africa
algeria,dza,regulatory quality,2012-12-31,-1.32038903236389,middle east & north africa,africa
algeria,dza,regulatory quality,2013-12-31,-1.13844060897827,middle east & north africa,africa
algeria,dza,regulatory quality,2014-12-31,-1.30188941955566,middle east & north africa,africa
algeria,dza,regulatory quality,2015-12-31,-1.23323774337769,middle east & north africa,africa
algeria,dza,regulatory quality,2016-12-31,-1.23002624511719,middle east & north africa,africa
algeria,dza,regulatory quality,2017-12-31,-1.25940835475922,middle east & north africa,africa
algeria,dza,regulatory quality,2018-12-31,-1.32996296882629,middle east & north africa,africa
algeria,dza,regulatory quality,2019-12-31,-1.3732773065567,middle east & north africa,africa
algeria,dza,regulatory quality,2020-12-31,-1.33929824829102,middle east & north africa,africa
algeria,dza,regulatory quality,2021-12-31,-1.17087244987488,middle east & north africa,africa
algeria,dza,rule of law,1996-12-31,-1.21819484233856,middle east & north africa,africa
algeria,dza,rule of law,1998-12-31,-1.19836211204529,middle east & north africa,africa
algeria,dza,rule of law,2000-12-31,-1.24584436416626,middle east & north africa,africa
algeria,dza,rule of law,2002-12-31,-0.636733174324036,middle east & north africa,africa
algeria,dza,rule of law,2003-12-31,-0.605380773544312,middle east & north africa,africa
algeria,dza,rule of law,2004-12-31,-0.616287350654602,middle east & north africa,africa
algeria,dza,rule of law,2005-12-31,-0.773644506931305,middle east & north africa,africa
algeria,dza,rule of law,2006-12-31,-0.775204539299011,middle east & north africa,africa
algeria,dza,rule of law,2007-12-31,-0.791886448860168,middle east & north africa,africa
algeria,dza,rule of law,2008-12-31,-0.767772257328033,middle east & north africa,africa
algeria,dza,rule of law,2009-12-31,-0.82556688785553,middle east & north africa,africa
algeria,dza,rule of law,2010-12-31,-0.816793382167816,middle east & north africa,africa
algeria,dza,rule of law,2011-12-31,-0.845334827899933,middle east & north africa,africa
algeria,dza,rule of law,2012-12-31,-0.812617719173431,middle east & north africa,africa
algeria,dza,rule of law,2013-12-31,-0.693158984184265,middle east & north africa,africa
algeria,dza,rule of law,2014-12-31,-0.804205596446991,middle east & north africa,africa
algeria,dza,rule of law,2015-12-31,-0.927119016647339,middle east & north africa,africa
algeria,dza,rule of law,2016-12-31,-0.906229853630066,middle east & north africa,africa
algeria,dza,rule of law,2017-12-31,-0.91266143321991,middle east & north africa,africa
algeria,dza,rule of law,2018-12-31,-0.793038606643677,middle east & north africa,africa
algeria,dza,rule of law,2019-12-31,-0.848534941673279,middle east & north africa,africa
algeria,dza,rule of law,2020-12-31,-0.793100297451019,middle east & north africa,africa
algeria,dza,rule of law,2021-12-31,-0.816039979457855,middle east & north africa,africa
algeria,dza,voice and accountability,1996-12-31,-1.16629016399384,middle east & north africa,africa
algeria,dza,voice and accountability,1998-12-31,-1.24434244632721,middle east & north africa,africa
algeria,dza,voice and accountability,2000-12-31,-1.11005222797394,middle east & north africa,africa
algeria,dza,voice and accountability,2002-12-31,-1.04466021060944,middle east & north africa,africa
algeria,dza,voice and accountability,2003-12-31,-1.07671809196472,middle east & north africa,africa
algeria,dza,voice and accountability,2004-12-31,-0.802059054374695,middle east & north africa,africa
algeria,dza,voice and accountability,2005-12-31,-0.715685963630676,middle east & north africa,africa
algeria,dza,voice and accountability,2006-12-31,-0.916875541210175,middle east & north africa,africa
algeria,dza,voice and accountability,2007-12-31,-0.984122395515442,middle east & north africa,africa
algeria,dza,voice and accountability,2008-12-31,-0.979712247848511,middle east & north africa,africa
algeria,dza,voice and accountability,2009-12-31,-1.03841888904572,middle east & north africa,africa
algeria,dza,voice and accountability,2010-12-31,-1.02233076095581,middle east & north africa,africa
algeria,dza,voice and accountability,2011-12-31,-1.00412118434906,middle east & north africa,africa
algeria,dza,voice and accountability,2012-12-31,-0.906026601791382,middle east & north africa,africa
algeria,dza,voice and accountability,2013-12-31,-0.893353223800659,middle east & north africa,africa
algeria,dza,voice and accountability,2014-12-31,-0.813357710838318,middle east & north africa,africa
algeria,dza,voice and accountability,2015-12-31,-0.847575545310974,middle east & north africa,africa
algeria,dza,voice and accountability,2016-12-31,-0.861592352390289,middle east & north africa,africa
algeria,dza,voice and accountability,2017-12-31,-0.902943968772888,middle east & north africa,africa
algeria,dza,voice and accountability,2018-12-31,-0.999710500240326,middle east & north africa,africa
algeria,dza,voice and accountability,2019-12-31,-1.05352377891541,middle east & north africa,africa
algeria,dza,voice and accountability,2020-12-31,-1.08801770210266,middle east & north africa,africa
algeria,dza,voice and accountability,2021-12-31,-1.00951933860779,middle east & north africa,africa
american samoa,asm,control of corruption,1996-12-31,NA,east asia & pacific,oceania
american samoa,asm,control of corruption,1998-12-31,NA,east asia & pacific,oceania
american samoa,asm,control of corruption,2000-12-31,NA,east asia & pacific,oceania
american samoa,asm,control of corruption,2002-12-31,NA,east asia & pacific,oceania
american samoa,asm,control of corruption,2003-12-31,NA,east asia & pacific,oceania
american samoa,asm,control of corruption,2004-12-31,0.791444957256317,east asia & pacific,oceania
american samoa,asm,control of corruption,2005-12-31,0.789309144020081,east asia & pacific,oceania
american samoa,asm,control of corruption,2006-12-31,0.299861043691635,east asia & pacific,oceania
american samoa,asm,control of corruption,2007-12-31,0.30806240439415,east asia & pacific,oceania
american samoa,asm,control of corruption,2008-12-31,0.317555278539658,east asia & pacific,oceania
american samoa,asm,control of corruption,2009-12-31,0.347466081380844,east asia & pacific,oceania
american samoa,asm,control of corruption,2010-12-31,0.328756839036942,east asia & pacific,oceania
american samoa,asm,control of corruption,2011-12-31,0.310445874929428,east asia & pacific,oceania
american samoa,asm,control of corruption,2012-12-31,0.29941114783287,east asia & pacific,oceania
american samoa,asm,control of corruption,2013-12-31,0.303055047988892,east asia & pacific,oceania
american samoa,asm,control of corruption,2014-12-31,1.22070860862732,east asia & pacific,oceania
american samoa,asm,control of corruption,2015-12-31,1.2154402732849099,east asia & pacific,oceania
american samoa,asm,control of corruption,2016-12-31,1.22331142425537,east asia & pacific,oceania
american samoa,asm,control of corruption,2017-12-31,1.83635020256042,east asia & pacific,oceania
american samoa,asm,control of corruption,2018-12-31,1.84158265590668,east asia & pacific,oceania
american samoa,asm,control of corruption,2019-12-31,1.8407998085022,east asia & pacific,oceania
american samoa,asm,control of corruption,2020-12-31,1.31140065193176,east asia & pacific,oceania
american samoa,asm,control of corruption,2021-12-31,1.32561695575714,east asia & pacific,oceania
american samoa,asm,government effectiveness,1996-12-31,NA,east asia & pacific,oceania
american samoa,asm,government effectiveness,1998-12-31,NA,east asia & pacific,oceania
american samoa,asm,government effectiveness,2000-12-31,NA,east asia & pacific,oceania
american samoa,asm,government effectiveness,2002-12-31,NA,east asia & pacific,oceania
american samoa,asm,government effectiveness,2003-12-31,NA,east asia & pacific,oceania
american samoa,asm,government effectiveness,2004-12-31,-0.127275511622429,east asia & pacific,oceania
american samoa,asm,government effectiveness,2005-12-31,0.224524423480034,east asia & pacific,oceania
american samoa,asm,government effectiveness,2006-12-31,0.245218232274055,east asia & pacific,oceania
american samoa,asm,government effectiveness,2007-12-31,0.480822652578354,east asia & pacific,oceania
american samoa,asm,government effectiveness,2008-12-31,0.498143970966339,east asia & pacific,oceania
american samoa,asm,government effectiveness,2009-12-31,0.497778326272964,east asia & pacific,oceania
american samoa,asm,government effectiveness,2010-12-31,0.487507224082947,east asia & pacific,oceania
american samoa,asm,government effectiveness,2011-12-31,0.481147527694702,east asia & pacific,oceania
american samoa,asm,government effectiveness,2012-12-31,0.480951368808746,east asia & pacific,oceania
american samoa,asm,government effectiveness,2013-12-31,0.486867696046829,east asia & pacific,oceania
american samoa,asm,government effectiveness,2014-12-31,0.438700348138809,east asia & pacific,oceania
american samoa,asm,government effectiveness,2015-12-31,0.485081702470779,east asia & pacific,oceania
american samoa,asm,government effectiveness,2016-12-31,0.528136432170868,east asia & pacific,oceania
american samoa,asm,government effectiveness,2017-12-31,0.557348668575287,east asia & pacific,oceania
american samoa,asm,government effectiveness,2018-12-31,0.546050012111664,east asia & pacific,oceania
american samoa,asm,government effectiveness,2019-12-31,0.537684321403503,east asia & pacific,oceania
american samoa,asm,government effectiveness,2020-12-31,0.689502596855164,east asia & pacific,oceania
american samoa,asm,government effectiveness,2021-12-31,0.697109878063202,east asia & pacific,oceania
american samoa,asm,political stability and absence of violence/terrorism,1996-12-31,NA,east asia & pacific,oceania
american samoa,asm,political stability and absence of violence/terrorism,1998-12-31,NA,east asia & pacific,oceania
american samoa,asm,political stability and absence of violence/terrorism,2000-12-31,NA,east asia & pacific,oceania
american samoa,asm,political stability and absence of violence/terrorism,2002-12-31,NA,east asia & pacific,oceania
american samoa,asm,political stability and absence of violence/terrorism,2003-12-31,NA,east asia & pacific,oceania
american samoa,asm,political stability and absence of violence/terrorism,2004-12-31,0.7369264960289,east asia & pacific,oceania
american samoa,asm,political stability and absence of violence/terrorism,2005-12-31,0.746284067630768,east asia & pacific,oceania
american samoa,asm,political stability and absence of violence/terrorism,2006-12-31,0.703987658023834,east asia & pacific,oceania
american samoa,asm,political stability and absence of violence/terrorism,2007-12-31,0.967931151390076,east asia & pacific,oceania
